timestamp,temperature_c,humidity_pct,precipitation_mm,rain_mm,surface_pressure_hpa,wind_speed_kmh,weather_code,latitude,longitude,data_source,dataset_type,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,temperature,humidity,pressure,wind_speed,pressure_change_3h,humidity_trend_3h,predicted_rainfall_6h_mm,rainfall_category
2022-09-26T03:00,26.7,89,0.0,0.0,1004.5,6.3,1,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,0.10000000000000167,1.3999999999999984,26.7,89,1004.5,6.3,-1.2000000000000455,-3.0,1.2,LOW
2022-09-26T04:00,26.7,86,0.0,0.0,1005.2,7.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,0.0,1.3999999999999984,26.7,86,1005.2,7.3,0.0,-8.0,1.2,LOW
2022-09-26T05:00,26.7,87,0.0,0.0,1006.1,6.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,0.0,1.3999999999999984,26.7,87,1006.1,6.3,1.3999999999999773,-5.0,1.2,LOW
2022-09-26T06:00,26.3,89,1.1,1.1,1006.7,5.8,55,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,0.0,1.3999999999999984,26.3,89,1006.7,5.8,2.2000000000000455,0.0,1.2,LOW
2022-09-26T07:00,26.7,82,0.1,0.1,1007.8,14.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.1,1.1,1.1000000000000019,1.1000000000000019,2.4999999999999982,26.7,82,1007.8,14.9,2.599999999999909,-4.0,0.2,LOW
2022-09-26T08:00,28.6,68,0.0,0.0,1008.4,9.9,1,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,1.2000000000000002,1.200000000000002,1.200000000000002,2.5999999999999983,28.6,68,1008.4,9.9,2.2999999999999545,-19.0,0.2,LOW
2022-09-26T09:00,30.2,63,0.0,0.0,1008.5,10.7,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.2000000000000002,1.200000000000002,1.200000000000002,2.5999999999999983,30.2,63,1008.5,10.7,1.7999999999999545,-26.0,0.3,LOW
2022-09-26T10:00,31.1,61,0.0,0.0,1008.1,10.4,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,1.200000000000002,1.200000000000002,2.5999999999999983,31.1,61,1008.1,10.4,0.3000000000000682,-21.0,0.5,LOW
2022-09-26T11:00,32.1,57,0.0,0.0,1007.1,7.6,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.200000000000002,1.200000000000002,2.5999999999999983,32.1,57,1007.1,7.6,-1.2999999999999545,-11.0,1.4,LOW
2022-09-26T12:00,32.9,54,0.1,0.1,1005.9,5.2,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.200000000000002,1.200000000000002,2.4999999999999982,32.9,54,1005.9,5.2,-2.6000000000000227,-9.0,1.5,LOW
2022-09-26T13:00,33.1,54,0.1,0.1,1004.5,4.3,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.1,0.2000000000000018,1.3000000000000018,2.399999999999998,33.1,54,1004.5,4.3,-3.6000000000000227,-7.0,1.4,LOW
2022-09-26T14:00,33.5,52,0.1,0.1,1003.1,6.2,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.2,0.2000000000000018,1.400000000000002,1.9999999999999984,33.5,52,1003.1,6.2,-4.0,-5.0,1.3,LOW
2022-09-26T15:00,32.5,55,0.2,0.2,1002.6,4.8,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.30000000000000004,0.3000000000000018,1.5000000000000018,1.5999999999999983,32.5,55,1002.6,4.8,-3.2999999999999545,1.0,1.2,LOW
2022-09-26T16:00,30.7,66,0.9,0.9,1002.6,5.8,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.2,0.4,0.5000000000000018,1.700000000000002,1.6999999999999984,30.7,66,1002.6,5.8,-1.8999999999999773,12.0,1.0,LOW
2022-09-26T17:00,26.8,84,0.1,0.1,1004.0,7.4,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.9,1.2000000000000002,1.4000000000000017,2.600000000000002,2.5999999999999983,26.8,84,1004.0,7.4,0.8999999999999773,32.0,0.1,LOW
2022-09-26T18:00,27.3,84,0.0,0.0,1004.7,7.5,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,1.2,1.5000000000000018,2.700000000000002,2.6999999999999984,27.3,84,1004.7,7.5,2.1000000000000227,29.0,0.8,LOW
2022-09-26T19:00,27.2,87,0.0,0.0,1005.6,6.9,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.0,1.4000000000000017,1.6000000000000019,2.6999999999999984,27.2,87,1005.6,6.9,3.0,21.0,0.8,LOW
2022-09-26T20:00,27.1,89,0.0,0.0,1006.6,6.4,1,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,1.3000000000000018,1.5000000000000018,2.6999999999999984,27.1,89,1006.6,6.4,2.6000000000000227,5.0,0.9,LOW
2022-09-26T21:00,27.1,88,0.0,0.0,1007.3,6.7,1,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.2000000000000017,1.5000000000000018,2.6999999999999984,27.1,88,1007.3,6.7,2.599999999999909,4.0,1.0,LOW
2022-09-26T22:00,27.2,87,0.0,0.0,1007.3,7.7,1,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.0000000000000018,1.5000000000000018,2.6999999999999984,27.2,87,1007.3,7.7,1.6999999999999318,0.0,1.1,LOW
2022-09-26T23:00,26.6,87,0.8,0.8,1007.0,9.3,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.10000000000000178,1.5000000000000018,2.6999999999999984,26.6,87,1007.0,9.3,0.39999999999997726,-2.0,2.3,LOW
2022-09-27T00:00,26.3,89,0.0,0.0,1006.3,11.8,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.8,0.8,0.8000000000000018,2.3000000000000016,3.4999999999999982,26.3,89,1006.3,11.8,-1.0,1.0,1.6,LOW
2022-09-27T01:00,25.8,92,0.1,0.1,1005.0,5.1,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.8,0.8000000000000018,2.2000000000000015,3.4999999999999982,25.8,92,1005.0,5.1,-2.2999999999999545,5.0,1.6,LOW
2022-09-27T02:00,25.5,92,0.1,0.1,1004.7,8.0,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.9,0.9000000000000018,2.200000000000002,3.5999999999999983,25.5,92,1004.7,8.0,-2.2999999999999545,5.0,1.5,LOW
2022-09-27T03:00,25.4,92,0.1,0.1,1004.9,5.8,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.2,1.0000000000000018,2.200000000000002,3.6999999999999984,25.4,92,1004.9,5.8,-1.3999999999999773,3.0,1.4,LOW
2022-09-27T04:00,25.3,92,1.2,1.2,1005.2,6.5,55,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.30000000000000004,1.1000000000000019,2.100000000000002,3.7999999999999985,25.3,92,1005.2,6.5,0.20000000000004547,0.0,1.3,LOW
2022-09-27T05:00,27.0,82,0.1,0.1,1005.2,6.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.2,1.4,2.3000000000000016,2.4000000000000017,4.999999999999998,27.0,82,1005.2,6.9,0.5,-10.0,0.2,LOW
2022-09-27T06:00,27.3,81,0.0,0.0,1005.6,6.0,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,1.4,1.6000000000000019,2.4000000000000017,5.099999999999998,27.3,81,1005.6,6.0,0.7000000000000455,-11.0,0.2,LOW
2022-09-27T07:00,27.9,80,0.0,0.0,1006.5,7.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.3,1.6000000000000019,2.4000000000000017,3.9999999999999982,27.9,80,1006.5,7.3,1.2999999999999545,-12.0,0.5,LOW
2022-09-27T08:00,28.7,74,0.0,0.0,1006.9,5.8,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,1.5000000000000018,2.4000000000000017,3.899999999999998,28.7,74,1006.9,5.8,1.6999999999999318,-8.0,1.5,LOW
2022-09-27T09:00,30.4,66,0.0,0.0,1006.7,4.9,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.400000000000002,2.4000000000000017,3.899999999999998,30.4,66,1006.7,4.9,1.1000000000000227,-15.0,1.5,LOW
2022-09-27T10:00,32.0,57,0.1,0.1,1005.9,5.1,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.3000000000000018,2.4000000000000017,3.899999999999998,32.0,57,1005.9,5.1,-0.6000000000000227,-23.0,1.5,LOW
2022-09-27T11:00,32.7,54,0.1,0.1,1005.1,7.7,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.1,0.2000000000000018,2.5000000000000018,3.9999999999999982,32.7,54,1005.1,7.7,-1.7999999999999545,-20.0,1.4,LOW
2022-09-27T12:00,31.9,61,0.3,0.3,1004.0,11.8,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.2,0.2000000000000018,1.8000000000000018,4.099999999999998,31.9,61,1004.0,11.8,-2.7000000000000455,-5.0,1.3,LOW
2022-09-27T13:00,31.0,67,1.0,1.0,1003.1,13.0,55,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.3,0.5,0.5000000000000018,2.1000000000000014,4.299999999999998,31.0,67,1003.1,13.0,-2.7999999999999545,10.0,1.0,LOW
2022-09-27T14:00,31.2,64,0.0,0.0,1002.2,12.7,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.0,1.4,1.5000000000000018,3.0000000000000013,5.199999999999998,31.2,64,1002.2,12.7,-2.8999999999999773,10.0,0.0,LOW
2022-09-27T15:00,31.0,65,0.0,0.0,1001.9,11.7,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.2999999999999998,1.5000000000000018,2.9000000000000017,5.099999999999998,31.0,65,1001.9,11.7,-2.1000000000000227,4.0,0.0,LOW
2022-09-27T16:00,29.9,72,0.0,0.0,1002.0,10.9,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.0,1.5000000000000018,2.8000000000000016,4.899999999999999,29.9,72,1002.0,10.9,-1.1000000000000227,5.0,0.0,LOW
2022-09-27T17:00,29.6,72,0.0,0.0,1002.5,9.9,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.4000000000000017,1.6000000000000016,3.9999999999999982,29.6,72,1002.5,9.9,0.2999999999999545,8.0,0.2,LOW
2022-09-27T18:00,28.9,78,0.0,0.0,1003.0,8.7,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.3000000000000018,1.5000000000000016,3.899999999999998,28.9,78,1003.0,8.7,1.1000000000000227,13.0,0.7,LOW
2022-09-27T19:00,28.8,79,0.0,0.0,1004.1,8.4,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.0000000000000018,1.5000000000000016,3.899999999999998,28.8,79,1004.1,8.4,2.1000000000000227,7.0,0.8,LOW
2022-09-27T20:00,28.6,80,0.0,0.0,1005.2,6.0,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,1.5000000000000016,3.899999999999998,28.6,80,1005.2,6.0,2.7000000000000455,8.0,1.4,LOW
2022-09-27T21:00,28.5,81,0.0,0.0,1005.6,7.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,1.5000000000000016,3.899999999999998,28.5,81,1005.6,7.3,2.6000000000000227,3.0,1.6,LOW
2022-09-27T22:00,28.3,82,0.2,0.2,1005.7,9.3,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,1.5000000000000016,3.899999999999998,28.3,82,1005.7,9.3,1.6000000000000227,3.0,2.0,LOW
2022-09-27T23:00,27.0,89,0.5,0.5,1005.7,1.1,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.2,0.2,0.2000000000000018,1.6000000000000016,4.099999999999998,27.0,89,1005.7,1.1,0.5,9.0,1.9,LOW
2022-09-28T00:00,26.5,90,0.1,0.1,1005.2,8.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.5,0.7,0.7000000000000017,2.0000000000000018,3.799999999999998,26.5,90,1005.2,8.9,-0.39999999999997726,9.0,10.3,MODERATE
2022-09-28T01:00,26.2,91,0.6,0.6,1004.4,3.0,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.8,0.8000000000000018,1.8000000000000018,3.899999999999998,26.2,91,1004.4,3.0,-1.3000000000000682,9.0,11.8,MODERATE
2022-09-28T02:00,26.3,92,0.2,0.2,1004.1,5.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.6,1.2000000000000002,1.4000000000000017,1.4000000000000017,4.399999999999999,26.3,92,1004.1,5.9,-1.6000000000000227,3.0,11.5,MODERATE
2022-09-28T03:00,25.7,93,0.4,0.4,1003.6,13.5,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.2,0.9000000000000001,1.6000000000000019,1.6000000000000016,4.499999999999998,25.7,93,1003.6,13.5,-1.6000000000000227,3.0,11.4,MODERATE
2022-09-28T04:00,25.0,93,0.1,0.1,1003.7,7.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.4,1.2000000000000002,2.0000000000000018,2.0000000000000018,4.799999999999998,25.0,93,1003.7,7.9,-0.6999999999999318,2.0,11.0,MODERATE
2022-09-28T05:00,25.5,91,8.9,8.9,1004.3,6.3,65,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.7000000000000002,1.900000000000002,2.100000000000002,3.6999999999999984,25.5,91,1004.3,6.3,0.1999999999999318,-1.0,10.9,MODERATE
2022-09-28T06:00,25.9,90,1.6,1.6,1005.2,12.2,61,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,8.9,9.4,10.300000000000002,11.000000000000002,12.499999999999998,25.9,90,1005.2,12.2,1.6000000000000227,-3.0,2.1,LOW
2022-09-28T07:00,25.8,89,0.3,0.3,1005.7,7.6,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.6,10.6,11.800000000000002,12.600000000000001,14.099999999999998,25.8,89,1005.7,7.6,2.0,-4.0,0.6,LOW
2022-09-28T08:00,27.1,84,0.1,0.1,1006.1,7.8,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.3,10.8,11.500000000000004,12.900000000000002,14.399999999999999,27.1,84,1006.1,7.8,1.8000000000000682,-7.0,0.4,LOW
2022-09-28T09:00,28.7,78,0.0,0.0,1005.7,7.2,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,2.0,11.400000000000002,13.000000000000002,14.499999999999998,28.7,78,1005.7,7.2,0.5,-12.0,0.3,LOW
2022-09-28T10:00,30.3,72,0.0,0.0,1005.3,4.0,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.4,11.000000000000002,13.000000000000002,14.499999999999998,30.3,72,1005.3,4.0,-0.40000000000009095,-17.0,0.7,LOW
2022-09-28T11:00,31.3,68,0.1,0.1,1004.4,4.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,10.900000000000002,12.800000000000002,14.399999999999999,31.3,68,1004.4,4.9,-1.7000000000000455,-16.0,1.4,LOW
2022-09-28T12:00,31.5,66,0.1,0.1,1002.9,2.2,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.1,2.100000000000002,12.400000000000002,14.399999999999999,31.5,66,1002.9,2.2,-2.800000000000068,-12.0,1.4,LOW
2022-09-28T13:00,31.9,65,0.1,0.1,1001.7,1.3,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.2,0.6000000000000018,12.4,14.199999999999998,31.9,65,1001.7,1.3,-3.599999999999909,-7.0,1.3,LOW
2022-09-28T14:00,32.1,63,0.0,0.0,1001.0,4.6,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.30000000000000004,0.4000000000000018,11.900000000000002,13.299999999999999,32.1,63,1001.0,4.6,-3.3999999999999773,-5.0,1.2,LOW
2022-09-28T15:00,30.9,70,0.4,0.4,1000.4,7.9,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.2,0.3000000000000018,11.700000000000003,13.299999999999999,30.9,70,1000.4,7.9,-2.5,4.0,1.2,LOW
2022-09-28T16:00,29.4,80,0.7,0.7,1000.8,10.8,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.4,0.5,0.7000000000000018,11.700000000000001,13.699999999999998,29.4,80,1000.8,10.8,-0.900000000000091,15.0,0.8,LOW
2022-09-28T17:00,29.0,79,0.1,0.1,1001.9,6.6,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.7,1.1,1.4000000000000017,12.300000000000002,14.399999999999999,29.0,79,1001.9,6.6,0.8999999999999773,16.0,4.7,LOW
2022-09-28T18:00,28.4,83,0.0,0.0,1002.5,8.2,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,1.2,1.4000000000000017,3.5000000000000018,14.499999999999998,28.4,83,1002.5,8.2,2.1000000000000227,13.0,11.8,MODERATE
2022-09-28T19:00,28.1,84,0.0,0.0,1003.1,9.7,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.7999999999999999,1.3000000000000018,1.900000000000002,14.499999999999998,28.1,84,1003.1,9.7,2.300000000000068,4.0,12.1,MODERATE
2022-09-28T20:00,27.6,83,0.0,0.0,1004.1,7.6,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,1.2000000000000017,1.6000000000000019,14.499999999999998,27.6,83,1004.1,7.6,2.2000000000000455,4.0,16.8,MODERATE
2022-09-28T21:00,27.2,83,0.0,0.0,1004.8,10.2,2,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,1.2000000000000017,1.500000000000002,14.499999999999998,27.2,83,1004.8,10.2,2.2999999999999545,0.0,18.2,MODERATE
2022-09-28T22:00,26.2,87,4.6,4.6,1005.3,10.9,63,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.8000000000000017,1.500000000000002,14.499999999999998,26.2,87,1005.3,10.9,2.199999999999932,3.0,18.4,MODERATE
2022-09-28T23:00,25.5,90,7.2,7.2,1005.4,3.9,63,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,4.6,4.6,4.700000000000001,6.100000000000001,18.9,25.5,90,1005.4,3.9,1.2999999999999545,7.0,15.2,MODERATE
2022-09-29T00:00,25.3,93,0.3,0.3,1004.6,9.0,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,7.2,11.8,11.8,13.200000000000003,25.599999999999998,25.3,93,1004.6,9.0,-0.1999999999999318,10.0,9.4,MODERATE
2022-09-29T01:00,24.6,94,4.7,4.7,1004.5,13.4,63,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.3,12.1,12.100000000000001,13.400000000000002,25.799999999999997,24.6,94,1004.5,13.4,-0.7999999999999545,7.0,9.1,MODERATE
2022-09-29T02:00,24.8,91,1.4,1.4,1003.8,12.6,61,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,4.7,12.2,16.8,18.0,29.9,24.8,91,1003.8,12.6,-1.6000000000000227,1.0,4.4,LOW
2022-09-29T03:00,24.3,94,0.2,0.2,1003.4,11.4,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.4,6.4,18.200000000000003,19.400000000000002,31.099999999999998,24.3,94,1003.4,11.4,-1.2000000000000455,1.0,3.0,LOW
2022-09-29T04:00,24.1,94,1.4,1.4,1004.1,10.9,61,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.2,6.3,18.400000000000002,19.200000000000003,30.9,24.1,94,1004.1,10.9,-0.39999999999997726,0.0,2.9,LOW
2022-09-29T05:00,26.8,83,1.4,1.4,1002.9,13.4,61,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.4,3.0,15.200000000000001,19.900000000000002,32.199999999999996,26.8,83,1002.9,13.4,-0.8999999999999773,-8.0,1.6,LOW
2022-09-29T06:00,26.9,82,0.0,0.0,1003.6,13.0,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,1.4,3.0,9.4,21.200000000000003,24.7,26.9,82,1003.6,13.0,0.20000000000004547,-12.0,0.2,LOW
2022-09-29T07:00,27.3,81,0.0,0.0,1004.6,9.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,2.8,9.100000000000001,21.200000000000003,23.099999999999998,27.3,81,1004.6,9.3,0.5,-13.0,0.2,LOW
2022-09-29T08:00,27.4,81,0.0,0.0,1005.3,10.9,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,1.4,4.400000000000001,21.200000000000003,22.8,27.4,81,1005.3,10.9,2.3999999999999773,-2.0,0.2,LOW
2022-09-29T09:00,28.1,78,0.1,0.1,1005.6,10.0,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,3.0000000000000018,21.200000000000003,22.7,28.1,78,1005.6,10.0,2.0,-4.0,0.2,LOW
2022-09-29T10:00,28.8,76,0.1,0.1,1004.9,8.7,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.1,2.9000000000000012,21.3,22.799999999999997,28.8,76,1004.9,8.7,0.2999999999999545,-5.0,0.1,LOW
2022-09-29T11:00,29.4,73,0.0,0.0,1003.8,8.1,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.1,0.2,1.6000000000000016,16.800000000000004,22.9,29.4,73,1003.8,8.1,-1.5,-8.0,0.0,LOW
2022-09-29T12:00,30.6,66,0.0,0.0,1002.4,12.5,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.2,0.2000000000000018,9.600000000000001,22.799999999999997,30.6,66,1002.4,12.5,-3.2000000000000455,-12.0,0.3,LOW
2022-09-29T13:00,31.2,62,0.0,0.0,1001.2,13.1,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.1,0.2000000000000018,9.300000000000002,22.7,31.2,62,1001.2,13.1,-3.699999999999932,-14.0,0.3,LOW
2022-09-29T14:00,31.8,59,0.0,0.0,1000.4,10.2,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.2000000000000018,4.600000000000001,22.599999999999998,31.8,59,1000.4,10.2,-3.3999999999999773,-14.0,0.3,LOW
2022-09-29T15:00,32.0,59,0.0,0.0,1000.3,6.3,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.2000000000000018,3.2000000000000015,22.599999999999998,32.0,59,1000.3,6.3,-2.1000000000000227,-7.0,0.3,LOW
2022-09-29T16:00,31.9,58,0.0,0.0,1000.9,2.2,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.10000000000000178,3.0000000000000013,22.2,31.9,58,1000.9,2.2,-0.3000000000000682,-4.0,0.7,LOW
2022-09-29T17:00,28.8,73,0.3,0.3,1001.9,7.3,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.0,1.6000000000000016,21.5,28.8,73,1001.9,7.3,1.5,14.0,1.3,LOW
2022-09-29T18:00,28.2,78,0.0,0.0,1002.7,3.1,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.3,0.3,0.30000000000000177,0.5000000000000018,21.7,28.2,78,1002.7,3.1,2.400000000000091,19.0,1.9,LOW
2022-09-29T19:00,27.5,84,0.0,0.0,1003.6,4.5,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.3,0.30000000000000177,0.5000000000000018,21.7,27.5,84,1003.6,4.5,2.7000000000000455,26.0,2.1,LOW
2022-09-29T20:00,27.7,80,0.0,0.0,1004.7,4.9,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.3,0.30000000000000177,0.5000000000000018,21.7,27.7,80,1004.7,4.9,2.800000000000068,7.0,2.7,LOW
2022-09-29T21:00,27.6,80,0.4,0.4,1005.3,7.6,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.0,0.30000000000000177,0.5000000000000018,21.7,27.6,80,1005.3,7.6,2.599999999999909,2.0,2.7,LOW
2022-09-29T22:00,26.4,87,0.6,0.6,1005.5,5.4,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.4,0.4,0.7000000000000017,0.8000000000000018,22.099999999999998,26.4,87,1005.5,5.4,1.8999999999999773,3.0,2.5,LOW
2022-09-29T23:00,25.4,92,0.9,0.9,1005.4,11.0,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.6,1.0,1.3000000000000018,1.3000000000000016,18.1,25.4,92,1005.4,11.0,0.6999999999999318,12.0,1.9,LOW
2022-09-30T00:00,25.5,87,0.2,0.2,1004.8,7.1,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.9,1.9,1.9000000000000017,2.200000000000002,11.799999999999997,25.5,87,1004.8,7.1,-0.5,7.0,1.0,LOW
2022-09-30T01:00,25.1,89,0.6,0.6,1004.4,11.5,53,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.2,1.7000000000000002,2.100000000000002,2.4000000000000017,11.699999999999998,25.1,89,1004.4,11.5,-1.1000000000000227,2.0,0.8,LOW
2022-09-30T02:00,25.0,89,0.0,0.0,1003.8,11.8,3,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.6,1.7,2.700000000000002,3.0000000000000018,7.599999999999998,25.0,89,1003.8,11.8,-1.6000000000000227,-3.0,0.2,LOW
2022-09-30T03:00,25.2,89,0.2,0.2,1003.9,8.7,51,13.0827,80.2707,ECMWF_ERA5_Land_OpenMeteo,historical_real,0.0,0.7999999999999999,2.700000000000002,3.0000000000000018,6.1999999999999975,25.2,89,1003.9,8.7,-0.8999999999999773,2.0,0.3,LOW
